own_mmsi;obst_mmsi;own_speed;obst_speed;r_maneuver_own;r_maneuver_obst;r_cpa;COLREG;pre_man_t_cpa_own
212357000;245564000;6.5280186632;3.3501687283;3806.8226436229;3806.8226436229;757.7293052271;-1;16
236644000;255805555;5.8047247024;7.0701661706;8549.021170871;10086.9821834878;758.0469972238;3;
255805555;236644000;7.0701661706;5.8047247024;10086.9821834878;8549.021170871;758.0469972238;3;15
236644000;255805555;5.8047247024;7.0701661706;8549.021170871;10086.9821834878;758.0469972238;3;
255805555;236644000;7.0701661706;5.8047247024;10086.9821834878;8549.021170871;758.0469972238;3;15
236644000;255805555;5.80196875;7.0687881944;7790.1221620717;7790.1221620717;758.089684668;3;
255805555;236644000;7.0687881944;5.80196875;7790.1221620717;7790.1221620717;758.089684668;3;
236644000;255805555;5.80196875;7.0687881944;7790.1221620717;7790.1221620717;758.089684668;3;
255805555;236644000;7.0687881944;5.80196875;7790.1221620717;7790.1221620717;758.089684668;3;
219006301;220075000;4.7730798611;3.2924444444;885.7284572599;935.6066908696;758.2044908862;-1;0
219006301;220075000;4.7730798611;3.2924444444;885.7284572599;935.6066908696;758.2044908862;-1;0
215211000;236307000;7.1412659144;4.1329716435;3467.6406748682;3467.6406748682;758.4121570756;-1;
236307000;215211000;4.0509988064;6.4300531684;1652.5073827369;1652.5073827369;758.4121570756;-1;
220333000;566240000;1.2861111111;6.3172900884;2594.6948741615;2594.6948741615;758.4394306733;-1;
220333000;566240000;1.2861111111;6.3172900884;2594.6948741615;2594.6948741615;758.4394306733;-1;
245804000;236342000;2.9942274306;5.4233697917;3445.6885770481;3803.6600334415;758.5147592499;-1;
219709000;538005424;1.272135614;6.9592495265;8761.4358286756;8761.4358286756;758.962561659;3;
538005424;219709000;6.9592495265;1.272135614;8761.4358286756;8761.4358286756;758.962561659;3;
219709000;538005424;1.272135614;6.9592495265;8761.4358286756;8761.4358286756;758.962561659;3;
538005424;219709000;6.9592495265;1.272135614;8761.4358286756;8761.4358286756;758.962561659;3;
219754000;220343000;4.9867539828;4.4355466197;8488.0574886131;8488.0574886131;759.0191631309;-1;
219754000;220343000;4.9867539828;4.4355466197;8488.0574886131;8488.0574886131;759.0191631309;-1;
219006061;311367000;2.4339401584;5.4632090929;8024.0743216897;8024.0743216897;759.2249995884;3;
311367000;219006061;5.4632090929;2.4339401584;8024.0743216897;8024.0743216897;759.2249995884;3;
219006061;311367000;2.4339401584;5.4632090929;8024.0743216897;8024.0743216897;759.2249995884;3;
311367000;219006061;5.4632090929;2.4339401584;8024.0743216897;8024.0743216897;759.2249995884;3;
258116490;258090720;1.9590007345;2.1408262386;2729.0689474618;3505.6587184151;759.4377130483;-1;
205453000;235006758;8.1123931624;3.3276965645;3076.9912528313;2854.3528898859;759.5355554548;-2;93
220253000;261517000;10.2888888889;4.8558732639;5480.6324680643;5480.6324680643;759.6811041483;3;
261517000;220253000;4.8558732639;10.2888888889;5480.6324680643;5480.6324680643;759.6811041483;3;
220253000;261517000;10.2888888889;4.8558732639;5480.6324680643;5480.6324680643;759.6811041483;3;
261517000;220253000;4.8558732639;10.2888888889;5480.6324680643;5480.6324680643;759.6811041483;3;
220253000;261517000;10.3130034722;4.8558732639;7294.8368165436;10882.8140703588;759.7796588485;3;
261517000;220253000;4.8558732639;10.3130034722;10882.8140703588;7294.8368165436;759.7796588485;3;13
220253000;261517000;10.3130034722;4.8558732639;7294.8368165436;10882.8140703588;759.7796588485;3;
261517000;220253000;4.8558732639;10.3130034722;10882.8140703588;7294.8368165436;759.7796588485;3;13
209010000;219829000;7.0632762897;1.638499814;8456.6489438784;8456.6489438784;759.8042971713;3;
209010000;219829000;7.0632762897;1.638499814;8456.6489438784;8456.6489438784;759.8042971713;3;
219012805;258996680;2.4414188763;4.0033862058;3835.5371735912;5032.6104657523;76.0805494197;-1;63
219012805;258996680;2.4414188763;4.0033862058;3835.5940674164;5032.6894380639;76.0805494197;-1;56
219012805;258996680;2.4414188763;4.0033862058;3836.078051865;5033.9539072185;76.2218472618;-1;75
220141000;265708730;1.1699504642;3.399894135;2766.2541549901;3510.279802238;76.316184391;-1;49
220141000;265708730;1.1699504642;3.399894135;2766.7411967873;3510.3210394492;76.3273214518;-1;43
257614570;258068420;3.0260148359;1.1456710661;6280.4516756361;6280.4516756361;76.4308838101;-1;
257614570;258068420;3.0092990451;5.0997319878;750.2134362966;750.2134362966;76.4308838101;-1;0
257614570;258068420;3.0260148359;1.1456710661;6280.4516756361;6280.4516756361;76.4308838101;-1;
257614570;258068420;3.0092990451;5.0997319878;750.2134362966;750.2134362966;76.4308838101;-1;0
257614570;258068420;3.241;1.3476032986;5426.426101957;5426.426101957;76.4308838101;-1;
257614570;258068420;3.0092990451;5.0997319878;750.6911815121;750.6911815121;76.4308838101;-1;0
257614570;258068420;3.241;1.3476032986;5426.426101957;5426.426101957;76.4308838101;-1;
257614570;258068420;3.0092990451;5.0997319878;750.6911815121;750.6911815121;76.4308838101;-1;0
219022890;219022257;3.2491051794;11.5763396991;9032.806771984;7457.7438786807;76.4308838101;-1;12
219022257;477598400;11.64734375;6.5390711806;5771.9708219983;8990.6405611614;76.5880538988;3;87
219022257;477598400;11.64734375;6.5390711806;5771.9708219983;8990.6405611614;76.5880538988;3;87
257887080;257293500;1.8370862785;2.4839815073;8049.9363457111;7374.341107516;76.6726157112;-1;84
257887080;257293500;1.8370862785;2.4839815073;8049.9363457111;7374.341107516;76.6726157112;-1;84
258526310;227886260;1.3718099863;3.5237434896;3342.0872310579;3342.0872310579;76.8203749015;-1;
210434000;245749000;4.917078373;8.3706312004;9378.6792721577;9378.6792721577;760.0582082972;3;
245749000;210434000;8.3706312004;4.917078373;9378.6792721577;9378.6792721577;760.0582082972;3;
210434000;245749000;4.917078373;8.3706312004;9378.6792721577;9378.6792721577;760.0582082972;3;
245749000;210434000;8.3706312004;4.917078373;9378.6792721577;9378.6792721577;760.0582082972;3;
265539970;244074000;2.8108104482;2.922979798;2359.237338633;3300.9198869406;760.6542710062;-1;
219001976;219005956;1.3672466363;1.0074118381;2222.2162361031;2222.2162361031;760.7000788747;-1;
219019955;219775000;4.7344965278;6.29390625;6510.03750066;6510.03750066;760.9184778937;3;
219775000;219019955;6.29390625;4.7344965278;6510.03750066;6510.03750066;760.9184778937;3;
219019955;219775000;4.7344965278;6.29390625;6510.03750066;6510.03750066;760.9184778937;3;
219775000;219019955;6.29390625;4.7344965278;6510.03750066;6510.03750066;760.9184778937;3;
246011000;261148000;3.3407489692;3.983678928;3840.0581935695;2304.6268786943;761.1334311407;-1;18
257004650;257883170;2.6638719928;2.0724905444;12071.4825936999;12071.4825936999;761.196012864;-1;
240820000;246293000;5.7995572917;7.30671875;13575.5030201463;9680.9256917921;761.2182998326;3;18
246293000;240820000;7.30671875;5.7995572917;9680.9256917921;13575.5030201463;761.2182998326;3;
240820000;246293000;5.7995572917;7.30671875;13575.5030201463;9680.9256917921;761.2182998326;3;18
246293000;240820000;7.30671875;5.7995572917;9680.9256917921;13575.5030201463;761.2182998326;3;
258992330;257077930;3.7504205729;1.2758372938;1770.8540566631;1096.2926114866;761.2843949537;-1;
257376700;257623530;3.8248408565;2.9265726273;3055.1709690294;3155.697287447;761.5805932401;-2;48
257376700;257623530;3.8586204117;2.329640997;10443.592526042;10443.592526042;761.5805932401;-2;
220574000;246188000;17.8608680556;3.8199007161;8188.6220043424;8188.6220043424;761.5882417685;3;
246188000;220574000;3.8199007161;17.8608680556;8188.6220043424;8188.6220043424;761.5882417685;3;
220574000;246188000;17.8608680556;3.8199007161;8188.6220043424;8188.6220043424;761.5882417685;3;
246188000;220574000;3.8199007161;17.8608680556;8188.6220043424;8188.6220043424;761.5882417685;3;
244750720;205397800;2.7880477431;1.2038703342;1549.7996935088;1549.7996935088;761.7431128668;-1;
244750720;205397800;2.7880477431;1.2038703342;1549.7996935088;1549.7996935088;761.7431128668;-1;
244750720;205397800;2.7880477431;1.2038703342;1551.6642323647;1551.6642323647;761.7506153591;-1;
244750720;205397800;2.7880477431;1.2038703342;1551.6642323647;1551.6642323647;761.7506153591;-1;
309146000;258761000;6.9151438492;5.1955443948;933.065249594;933.065249594;762.3767703701;-1;
257715010;258194160;2.4366690341;3.3581384154;4537.8993124573;5563.2806454465;762.4596120451;-1;
257715010;258194160;2.4366690341;3.3581384154;4537.8993124573;5563.2806454465;762.4596120451;-1;
248622000;305530000;5.3581264468;6.5042390046;8369.4751006261;8369.4751006261;762.6953389133;3;
305530000;248622000;6.5042390046;5.3581264468;8369.4751006261;8369.4751006261;762.6953389133;3;
248622000;305530000;5.3581264468;6.5042390046;8369.4751006261;8369.4751006261;762.6953389133;3;
305530000;248622000;6.5042390046;5.3581264468;8369.4751006261;8369.4751006261;762.6953389133;3;
248622000;305530000;5.3610291281;6.5113840664;7667.9867201241;7667.9867201241;762.8145777317;3;
305530000;248622000;6.5113840664;5.3610291281;7667.9867201241;7667.9867201241;762.8145777317;3;
248622000;305530000;5.3610291281;6.5113840664;7667.9867201241;7667.9867201241;762.8145777317;3;
305530000;248622000;6.5113840664;5.3610291281;7667.9867201241;7667.9867201241;762.8145777317;3;
258113960;257811840;3.2201006944;2.1606666667;768.9220571683;920.2622071997;762.9035325649;-2;0
219012805;258257500;2.4051784939;4.4124663628;4417.45575756;3202.7527691035;763.0945223234;-1;41
219018969;219829000;4.9042716557;4.1773438871;2830.0642201194;2830.0642201194;763.1931931038;-2;
257715010;258194160;2.4366690341;3.3581384154;4542.1237873929;5568.3116301084;763.2455437145;-1;
257715010;258194160;2.4366690341;3.3581384154;4542.1237873929;5568.3116301084;763.2455437145;-1;
219012805;258257500;2.3959561012;4.4474181548;4418.0190459074;3763.339038673;763.4921676088;-1;5
258112130;257746220;3.3334392361;2.9632803819;7318.4454121077;7182.513905312;763.8696878395;-1;0
258112130;257746220;3.1847326389;2.6136189236;4655.5903277673;4897.5344296901;763.8696878395;-1;0
259904000;257372500;4.156818287;1.1180793547;9316.9441927061;10040.3275135824;764.1783168868;-2;115
259904000;257372500;3.4635686728;1.5319458912;6403.8609330622;7062.190504369;764.1783168868;-2;143
258812000;265626360;5.0952105035;3.2382871094;9915.1789298025;12394.485898576;765.0180912894;3;
265626360;258812000;3.2382871094;5.0952105035;12394.485898576;9915.1789298025;765.0180912894;3;71
258812000;265626360;5.0952105035;3.2382871094;9915.1789298025;12394.485898576;765.0180912894;3;
265626360;258812000;3.2382871094;5.0952105035;12394.485898576;9915.1789298025;765.0180912894;3;71
258812000;265626360;5.0952105035;3.2382871094;9922.7427947116;12404.0656568723;765.0297575912;3;
265626360;258812000;3.2382871094;5.0952105035;12404.0656568723;9922.7427947116;765.0297575912;3;65
258812000;265626360;5.0952105035;3.2382871094;9922.7427947116;12404.0656568723;765.0297575912;3;
265626360;258812000;3.2382871094;5.0952105035;12404.0656568723;9922.7427947116;765.0297575912;3;65
205362800;257898500;3.6991394043;3.7569139269;10562.0007574323;10562.0007574323;765.2512593913;-1;
257898500;205362800;3.755343967;2.6880224609;2237.1450489407;2237.1450489407;765.2512593913;-1;
205362800;257898500;3.2084955512;3.7681548394;8312.4312027228;7547.8237419802;765.2512593913;-1;20
257898500;205362800;3.755343967;2.6880224609;2236.9614770934;2236.9614770934;765.2512593913;-1;
205362800;257898500;3.6991394043;3.7569139269;10566.480019382;10566.480019382;765.2681229478;-1;
257898500;205362800;3.755343967;2.6880224609;2238.2986686321;2238.2986686321;765.2681229478;-1;
257898500;205362800;3.755343967;2.6880224609;2237.5643119249;2237.5643119249;765.2681229478;-1;
257898500;205362800;3.755343967;2.6880224609;2237.5643119249;2237.5643119249;765.2681229478;-1;
205362800;257898500;3.4795334201;3.7515401786;9346.0624890913;8328.4717571713;765.3018881461;-1;20
257898500;205362800;3.755343967;2.6880224609;2241.5516166263;2241.5516166263;765.3018881461;-1;
219007027;219011325;1.5375279707;1.6118812693;13713.990162604;12912.6176683893;765.3319345225;3;105
219007027;219011325;1.4339803964;1.3138470685;5847.1569638586;5847.1569638586;765.3319345225;3;
219011325;219007027;1.6118812693;1.5375279707;12912.6176683893;13713.990162604;765.3319345225;3;0
219011325;219007027;1.3138470685;1.4339803964;5847.1569638586;5847.1569638586;765.3319345225;3;
219007027;219011325;1.5375279707;1.6118812693;13713.990162604;12912.6176683893;765.3319345225;3;105
219007027;219011325;1.4339803964;1.3138470685;5847.1569638586;5847.1569638586;765.3319345225;3;
219011325;219007027;1.6118812693;1.5375279707;12912.6176683893;13713.990162604;765.3319345225;3;0
219011325;219007027;1.3138470685;1.4339803964;5847.1569638586;5847.1569638586;765.3319345225;3;
244770899;257052100;1.8315026042;3.3024921875;6141.5244394206;5905.021999959;765.7573310129;-1;
244770899;257052100;3.2879869003;3.3250722064;4954.8356874875;3408.0687566421;765.7573310129;-1;0
230666000;244063000;4.8380999228;5.3813478974;8941.9586808484;8941.9586808484;765.857199483;3;
244063000;230666000;5.3813478974;4.8380999228;8941.9586808484;8941.9586808484;765.857199483;3;
230666000;244063000;4.8380999228;5.3813478974;8941.9586808484;8941.9586808484;765.857199483;3;
244063000;230666000;5.3813478974;4.8380999228;8941.9586808484;8941.9586808484;765.857199483;3;
258248850;257957490;2.5850330946;2.4437367079;8364.1055188227;8364.1055188227;766.1277308648;-1;
258248850;257957490;2.4279366319;3.6417039931;3708.8066652227;3708.8066652227;766.1277308648;-1;
219435000;244376000;10.0497526042;5.1836306424;6303.4898905289;3671.5422004929;766.3003327678;-1;
219435000;244376000;10.0497526042;5.1836306424;6303.3901553053;3671.4437596128;766.3019574554;-1;
219019555;636014307;7.4434936523;6.5641905382;6802.727184005;6539.0769807367;766.4818458385;-1;75
219019555;636014307;7.3904499421;6.5459929591;6803.0869125714;4017.7655531402;766.6636941971;-1;27
636014307;219019555;6.5368104384;7.3243023003;1909.4340863198;1909.4340863198;766.6636941971;-1;
305804000;538005655;5.8518055556;5.4854493857;7704.3028107675;7704.3028107675;766.8639123078;3;
538005655;305804000;5.4854493857;5.8518055556;7704.3028107675;7704.3028107675;766.8639123078;3;
305804000;538005655;5.8518055556;5.4854493857;7704.3028107675;7704.3028107675;766.8639123078;3;
538005655;305804000;5.4854493857;5.8518055556;7704.3028107675;7704.3028107675;766.8639123078;3;
219339000;219787000;3.6924339313;1.6460435957;1854.4060612498;1854.4060612498;767.5654043793;-2;
246188000;257114000;5.5454929315;5.8018539187;7871.0177670998;7871.0177670998;768.0708626162;3;
257114000;246188000;5.8018539187;5.5454929315;7871.0177670998;7871.0177670998;768.0708626162;3;
246188000;257114000;5.5454929315;5.8018539187;7871.0177670998;7871.0177670998;768.0708626162;3;
257114000;246188000;5.8018539187;5.5454929315;7871.0177670998;7871.0177670998;768.0708626162;3;
232008661;312226000;5.1746934393;4.8789724963;9409.4983596364;9409.4983596364;768.1514759473;3;
312226000;232008661;4.8789724963;5.1746934393;9409.4983596364;9409.4983596364;768.1514759473;3;
232008661;312226000;5.1746934393;4.8789724963;9409.4983596364;9409.4983596364;768.1514759473;3;
312226000;232008661;4.8789724963;5.1746934393;9409.4983596364;9409.4983596364;768.1514759473;3;
205453000;636092270;6.4828038194;9.1796180556;6870.7771561884;6870.7771561884;769.2085087933;-1;
205453000;636092270;6.4828038194;9.1796180556;6870.7771561884;6870.7771561884;769.2085087933;-1;
257805500;244830547;4.3037832755;4.9300925926;1137.1964869802;1137.1964869802;769.2576291464;-1;
257036590;257026430;4.4145763889;3.9503706597;9331.7773489298;9331.7773489298;77.0434942094;-1;
258996830;258313620;1.7709864831;2.2930385045;577.4928311243;577.4928311243;77.0893637281;-1;
220329000;219018405;1.5140513393;1.2861111111;2809.3692975471;3112.6267122802;77.3843007334;-1;87
220329000;219018405;1.5140513393;1.2861111111;2809.3692975471;3112.6267122802;77.3843007334;-1;87
219002159;220075000;3.5191215278;1.1730740017;613.4559315876;613.4559315876;77.3905679007;-1;
219002159;220075000;3.5191215278;1.1730740017;613.4559315876;613.4559315876;77.3905679007;-1;
219002159;220075000;3.5191215278;1.1730740017;613.4559315876;613.4559315876;77.3905679007;-1;
219002159;220075000;3.5191215278;1.1730740017;613.4559315876;613.4559315876;77.4899348303;-1;
244020670;244870930;3.0025092066;2.27292127;2645.9082315908;2574.5251989445;77.569581667;-1;90
244020670;244870930;3.0025092066;2.27292127;2645.9082315908;2574.5251989445;77.569581667;-1;90
257076500;245098000;9.2674640377;4.0862735615;6414.0703683387;5564.8671592411;77.5881434241;-1;11
220343000;219002827;4.7018413628;4.5455989583;546.7826076239;546.7826076239;77.7;-1;
220343000;219002827;4.7018413628;4.5455989583;546.6572052027;546.6572052027;77.7;-1;
220343000;219002827;4.7018413628;4.5455989583;546.7826076239;546.7826076239;77.7;-1;
220343000;219002827;4.7018413628;4.5455989583;546.6572052027;546.6572052027;77.7;-1;
219001976;219439000;2.8035715061;1.6847553168;1117.8874048848;1117.8874048848;770.2305628836;-2;
219001976;219439000;1.4049025131;1.3374116092;1254.0562387708;986.1427482875;770.2305628836;-1;
219001976;219439000;1.4049025131;1.3374116092;1254.0562387708;986.1427482875;770.2305628836;-1;
219001976;219439000;1.4049025131;1.3374116092;1254.0152231931;986.1427482875;770.3126962474;-1;
219001976;219439000;1.4049025131;1.3374116092;1254.0152231931;986.1427482875;770.3126962474;-1;
259428000;305184000;6.4104600694;5.1685590278;8667.4209682004;8667.4209682004;770.3374844833;3;
259428000;305184000;6.4104600694;5.1685590278;8667.4209682004;8667.4209682004;770.3374844833;3;
259428000;305184000;6.4104600694;5.1685590278;8666.7222137323;8666.7222137323;770.3786666309;3;
305184000;259428000;5.1685590278;6.4104600694;8666.7222137323;8666.7222137323;770.3786666309;3;
259428000;305184000;6.4104600694;5.1685590278;8666.7222137323;8666.7222137323;770.3786666309;3;
305184000;259428000;5.1685590278;6.4104600694;8666.7222137323;8666.7222137323;770.3786666309;3;
258152970;258147340;3.2715451389;3.0247725694;14304.3337170943;14654.0516588417;770.4093716979;-1;0
258147340;258152970;2.8668951231;2.618989899;5993.8814444398;6937.4174445539;770.4093716979;3;156
258152970;258147340;2.618989899;2.8668951231;6937.4174445539;5993.8814444398;770.4093716979;3;
258147340;258152970;2.8668951231;2.618989899;5993.8814444398;6937.4174445539;770.4093716979;3;156
258152970;258147340;2.618989899;2.8668951231;6937.4174445539;5993.8814444398;770.4093716979;3;
355462000;273317480;6.4870056029;2.0345309541;9229.7446291867;13818.319171303;770.4664820743;3;
355462000;273317480;6.4870056029;2.0345309541;9229.7446291867;13818.319171303;770.4664820743;3;
538007522;235060251;5.1957995756;6.9798321759;9179.4353835081;9179.4353835081;770.5763167915;3;
538007522;235060251;5.1957995756;6.9798321759;9179.4353835081;9179.4353835081;770.5763167915;3;
538090268;235106484;9.0657436343;5.3926236979;3421.0466293227;2576.4504672126;770.6975606553;-2;23
219009244;477711300;1.2417000868;9.2857222222;8077.1906712668;9973.8890534235;770.9295168821;3;71
477711300;219009244;9.2857222222;1.2417000868;9973.8890534235;8077.1906712668;770.9295168821;3;
219009244;477711300;1.2417000868;9.2857222222;8077.1906712668;9973.8890534235;770.9295168821;3;71
477711300;219009244;9.2857222222;1.2417000868;9973.8890534235;8077.1906712668;770.9295168821;3;
231200000;236125000;8.8147539251;5.3857650211;4351.3845267915;4351.3845267915;770.9974059619;-2;
231200000;236125000;8.8050381944;5.4852638889;922.2667781071;922.2667781071;770.9974059619;-1;
219004161;209506000;1.383239294;5.3905025077;1164.974986856;1164.974986856;771.5034478212;-1;
219004161;209506000;1.383239294;5.3905025077;1164.9889312779;1164.9889312779;771.7471217957;-1;
230091950;258829000;5.615348669;5.7955381944;7293.8902082496;7293.8902082496;772.3323895837;3;
258829000;230091950;5.7955381944;5.615348669;7293.8902082496;7293.8902082496;772.3323895837;3;
230091950;258829000;5.615348669;5.7955381944;7293.8902082496;7293.8902082496;772.3323895837;3;
258829000;230091950;5.7955381944;5.615348669;7293.8902082496;7293.8902082496;772.3323895837;3;
229860000;235103736;5.3105671296;6.0731908275;8723.7842087021;8723.7842087021;772.6267404122;3;
235103736;229860000;6.0731908275;5.3105671296;8723.7842087021;8723.7842087021;772.6267404122;3;
229860000;235103736;5.3105671296;6.0731908275;8723.7842087021;8723.7842087021;772.6267404122;3;
235103736;229860000;6.0731908275;5.3105671296;8723.7842087021;8723.7842087021;772.6267404122;3;
257047730;257565700;4.2120138889;3.7171625434;6304.631251707;7186.5231572715;772.7940540662;3;77
257047730;257565700;4.2120138889;3.7171625434;6304.631251707;7186.5231572715;772.7940540662;3;77
220464000;257268000;10.1763541667;3.9511744792;7513.3806219305;7513.3806219305;773.076606812;3;
257268000;220464000;3.9511744792;10.1763541667;7513.3806219305;7513.3806219305;773.076606812;3;
220464000;257268000;10.1763541667;3.9511744792;7513.3806219305;7513.3806219305;773.076606812;3;
257268000;220464000;3.9511744792;10.1763541667;7513.3806219305;7513.3806219305;773.076606812;3;
220464000;257268000;10.1763541667;3.9511744792;7518.7358917573;7518.7358917573;773.195770811;3;
257268000;220464000;3.9511744792;10.1763541667;7518.7358917573;7518.7358917573;773.195770811;3;
220464000;257268000;10.1763541667;3.9511744792;7518.7358917573;7518.7358917573;773.195770811;3;
257268000;220464000;3.9511744792;10.1763541667;7518.7358917573;7518.7358917573;773.195770811;3;
209184000;235081745;6.7922743056;5.5672534722;834.5347985555;834.5347985555;773.3229920286;-2;
231103000;257031080;7.9007413194;3.6835026042;4766.0575007022;4766.0575007022;773.7895967251;3;
257031080;231103000;3.6835026042;7.9007413194;4766.0575007022;4766.0575007022;773.7895967251;3;
231103000;257031080;7.9007413194;3.6835026042;4766.0575007022;4766.0575007022;773.7895967251;3;
257031080;231103000;3.6835026042;7.9007413194;4766.0575007022;4766.0575007022;773.7895967251;3;
219347000;356388000;9.5429444444;3.8478836806;7416.3506618822;7416.3506618822;774.1074666996;3;
356388000;219347000;3.8478836806;9.5429444444;7416.3506618822;7416.3506618822;774.1074666996;3;
219347000;356388000;9.5429444444;3.8478836806;7416.3506618822;7416.3506618822;774.1074666996;3;
356388000;219347000;3.8478836806;9.5429444444;7416.3506618822;7416.3506618822;774.1074666996;3;
376083000;308542000;4.2590947421;5.4016666667;7834.1607878573;7834.1607878573;774.1381336687;-1;
376083000;308542000;4.2590947421;5.4016666667;7834.2600263203;7834.2600263203;774.1381336687;-1;
219022257;220614000;11.1101244213;5.4880772569;7087.4262782762;6529.9261534875;774.559694278;-1;97
219022257;220614000;11.5412395833;5.4844600694;7087.4262782762;7087.4262782762;774.559694278;-1;85
219022257;220614000;11.1101244213;5.4880772569;7087.4262782762;6529.9261534875;774.559694278;-1;97
219022257;220614000;11.5412395833;5.4844600694;7087.4262782762;7087.4262782762;774.559694278;-1;85
219022257;220614000;11.5412395833;5.4844600694;7087.4788775699;7087.4788775699;774.6587958579;-1;98
219022257;220614000;11.5412395833;5.4844600694;7087.4788775699;7087.4788775699;774.6587958579;-1;98
257556700;258591610;6.8927517361;3.3957352431;1439.876137034;774.7548321889;774.7548321889;-1;
258591610;257556700;3.1481588542;2.8294444444;10266.928703366;9497.704068879;774.7548321889;-1;116
257046980;258077220;2.8555685764;2.649254919;3447.1053668259;3447.1053668259;774.7581880819;-1;
219006005;245717000;1.4008326951;5.8031035539;6427.2605128468;6427.2605128468;774.8098153741;-1;
257353000;265650120;7.8833252315;3.8166686921;9524.5351135895;9524.5351135895;775.0367733211;3;
265650120;257353000;3.8166686921;7.8833252315;9524.5351135895;9524.5351135895;775.0367733211;3;
257353000;265650120;7.8833252315;3.8166686921;9524.5351135895;9524.5351135895;775.0367733211;3;
265650120;257353000;3.8166686921;7.8833252315;9524.5351135895;9524.5351135895;775.0367733211;3;
304011028;311117000;5.3842505787;3.9147681568;10104.9377281604;10104.9377281604;775.0664810195;3;
304011028;311117000;5.3842505787;3.9147681568;10104.9377281604;10104.9377281604;775.0664810195;3;
304011028;311117000;5.3755425347;3.9141700769;10677.670904275;10677.670904275;775.0966713901;3;
311117000;304011028;3.9141700769;5.3755425347;10677.670904275;10677.670904275;775.0966713901;3;
304011028;311117000;5.3755425347;3.9141700769;10677.670904275;10677.670904275;775.0966713901;3;
311117000;304011028;3.9141700769;5.3755425347;10677.670904275;10677.670904275;775.0966713901;3;
257047070;257008710;3.8548976534;2.4230294439;9766.8608882281;9766.8608882281;775.2363252583;-1;
257047070;257008710;3.8548976534;2.4230294439;9766.8608882281;9766.8608882281;775.2363252583;-1;
257386700;211203530;4.6183892747;2.7207055363;1296.8700975811;956.6090946672;775.291332339;-2;17
266352000;219006632;6.0694551282;2.9953094952;3041.8130415921;3041.8130415921;776.3256275559;-2;
266352000;219006632;6.106156994;5.7989831349;3512.6674792812;3512.6674792812;776.5339657736;-2;
266352000;219006632;6.0694551282;2.9953094952;3043.1599119994;3043.1599119994;776.5339657736;-2;
220329000;219015362;1.3047451073;1.4313466698;3924.8887882334;4026.9954308392;776.6032513452;-1;0
220329000;219015362;1.3117328559;1.5721577962;2818.4893436024;2951.4900643573;776.6032513452;-1;174
220329000;219015362;1.3047451073;1.4313466698;3924.8887882334;4026.9954308392;776.6032513452;-1;0
220329000;219015362;1.3117328559;1.5721577962;2818.4893436024;2951.4900643573;776.6032513452;-1;174
231356000;244720000;8.5831840278;4.5066137153;3558.5725227962;3558.5725227962;776.6681208856;-2;
314152000;377444000;6.6966837318;4.8913783341;7479.5240984972;5766.3451102063;777.54707253;-2;66
246512000;259859000;4.5400726997;3.0609193251;8665.9963074075;8665.9963074075;777.6547948801;3;
259859000;246512000;3.0609193251;4.5400726997;8665.9963074075;8665.9963074075;777.6547948801;3;
246512000;259859000;4.5400726997;3.0609193251;8665.9963074075;8665.9963074075;777.6547948801;3;
259859000;246512000;3.0609193251;4.5400726997;8665.9963074075;8665.9963074075;777.6547948801;3;
257076500;258116490;10.5112789352;2.8033203125;1733.9058913332;1733.9058913332;777.8460130386;-2;
220253000;219004343;10.183052662;3.5155378328;3136.6179014984;3136.6179014984;777.9879497781;-2;
538005404;265785560;7.8501006944;3.5597144097;12622.5302099064;11733.024398253;778.3181868619;-1;
538005404;265785560;7.7667379196;2.7073120343;1064.3009207926;10059.7609221094;778.3181868619;-1;0
538005404;265785560;7.8501006944;3.5597144097;12622.5302099064;11733.024398253;778.3181868619;-1;
538005404;265785560;7.7667379196;2.7073120343;1064.3009207926;10059.7609221094;778.3181868619;-1;0
220552000;273358960;1.0367338575;5.3497275641;1906.6979650695;1906.6979650695;778.4813164104;-1;
273358960;220552000;5.8781123737;7.5347111742;1262.7361759291;1262.7361759291;778.4813164104;-1;
220552000;273358960;1.0367338575;5.3497275641;1906.6979650695;1906.6979650695;778.4813164104;-1;
273358960;220552000;5.8781123737;7.5347111742;1262.7361759291;1262.7361759291;778.4813164104;-1;
220552000;273358960;1.0367338575;5.3497275641;1906.6979650695;1906.6979650695;778.4813164104;-1;
273358960;220552000;5.8781123737;7.5347111742;1262.7361759291;1262.7361759291;778.4813164104;-1;
220552000;273358960;1.0367338575;5.3497275641;1906.6979650695;1906.6979650695;778.4813164104;-1;
273358960;220552000;5.8781123737;7.5347111742;1262.7361759291;1262.7361759291;778.4813164104;-1;
220552000;273358960;1.0367338575;5.3497275641;1906.6979650695;1906.6979650695;778.4813164104;-1;
273358960;220552000;5.8781123737;7.5347111742;1262.7361759291;1262.7361759291;778.4813164104;-1;
220552000;273358960;1.0367338575;5.3497275641;1906.6979650695;1906.6979650695;778.4813164104;-1;
273358960;220552000;5.8781123737;7.5347111742;1262.7361759291;1262.7361759291;778.4813164104;-1;
220552000;273358960;1.0367338575;5.3497275641;1906.6979650695;1906.6979650695;778.4813164104;-1;
273358960;220552000;5.8781123737;7.5347111742;1262.7361759291;1262.7361759291;778.4813164104;-1;
